impressions clicks conversions revenue day zone_id banner_id geo campaign_clicks browser proxy direction
0 0 0 0 2017-05-14 994795 1480014 MX 0 native f onclick
1 0 0 0 2017-05-15 1136746 1486343 CL 0 edge f onclick
12 0 0 0 2017-05-15 1193757 1455956 AU 30 safari f onclick
0 0 0 0 2017-05-16 710441 1445387 AE 2 chrome f onclick
4 0 0 0 2017-05-11 1106581 1339837 RO 10 firefox f onclick
2 0 0 0 2017-05-13 1116920 1482555 NP 2 safari f onclick
2 0 0 0 2017-05-16 429717 1461994 KW 5 edge f onclick
3 0 0 0 2017-05-14 847358 1225310 BE 3 safari f onclick
1 0 0 0 2017-05-15 1062802 1225310 JM 1 samsung f onclick
4 0 0 0 2017-05-13 1106581 1454065 FR 1 ie f onclick
2 0 0 0 2017-05-11 429717 980751 OM 0 chrome f onclick
606 0 0 0 2017-05-14 1181186 1377432 RO 1 chrome f onclick
2 0 0 0 2017-05-14 63230 980751 NO 0 opera f onclick
35 0 0 0 2017-05-12 710441 1253203 IQ 0 chrome f onclick
2 0 0 0 2017-05-13 1181186 1456022 US 4 chrome t onclick
3 0 0 0 2017-05-17 710441 1058901 IQ 0 ie f onclick
2 0 0 0 2017-05-15 901154 1479297 US 0 safari f onclick
36 0 0 0 2017-05-12 9245 1489307 US 0 chrome f onclick
1 0 0 0 2017-05-13 710441 1202667 EG 5 chrome f onclick
0 0 0 0 2017-05-14 1116920 1119624 BA 3 chrome f onclick
66 0 0 0 2017-05-13 1181186 1482084 DO 5 chrome f onclick
4 0 0 0 2017-05-12 1106581 1481292 DZ 0 safari f onclick
2 0 0 0 2017-05-16 184394 995221 DZ 4 ie f onclick
5 0 0 0 2017-05-16 437742 1471749 SY 11 fb f onclick
0 0 0 0 2017-05-11 100386 1464774 SA 0 uc f onclick
1 0 0 0 2017-05-14 593365 1043473 MF 7 chrome f onclick
1 0 0 0 2017-05-12 1020802 1015874 IN 2 chrome f onclick
1 0 0 0 2017-05-12 184394 1309793 DE 1 opera f onclick
0 0 0 0 2017-05-12 1078261 1213721 IT 20 chrome f onclick
0 0 0 0 2017-05-10 429717 1471749 MT 30 safari f onclick
96 0 0 0 2017-05-17 471151 1354389 US 2 chrome f onclick
2 0 0 0 2017-05-13 1193760 1410114 ZA 5 firefox f onclick
5 0 0 0 2017-05-15 710441 1471203 BE 1 firefox f onclick
1 0 0 0 2017-05-13 299399 1485981 PT 1 chrome f onclick
1 0 0 0 2017-05-16 1159446 1486600 QA 2 opera f onclick
1 0 0 0 2017-05-12 1006044 1327940 IR 3 opera_mini f onclick
1 0 0 0 2017-05-11 1131386 1432351 US 0 chrome f onclick
0 0 0 0 2017-05-13 1062802 1327981 MY 10 samsung f onclick
4 0 0 0 2017-05-12 1180918 1344538 EG 26 chrome f onclick
1 0 0 0 2017-05-14 613771 1112553 TN 0 ie f onclick
0 0 0 0 2017-05-14 1041293 1482494 AU 0 ie f onclick
1 0 0 0 2017-05-16 429717 1157178 GD 0 firefox f onclick
2 0 0 0 2017-05-11 429717 1410114 NO 4 safari f onclick
29 0 0 0 2017-05-15 299399 1462761 BR 4 chrome f onclick
3 0 0 0 2017-05-13 478410 1487127 AR 0 opera_mini f onclick
20 0 0 0 2017-05-17 299399 1397108 RS 7 chrome f onclick
5 0 0 0 2017-05-17 1131386 1257443 RS 2 firefox f onclick
0 0 0 0 2017-05-15 429717 1468870 DE 8 safari f onclick
1 0 0 0 2017-05-14 2886 1482578 AE 0 chrome f onclick
45 0 0 0 2017-05-14 1181186 1472276 LV 2 chrome f onclick
0 0 0 0 2017-05-14 1159446 1475358 IQ 1 chrome f onclick
0 0 0 0 2017-05-12 63230 1463513 NL 0 edge f onclick
1 0 0 0 2017-05-15 359660 1365568 FR 6 chrome f onclick
4 0 0 0 2017-05-13 478410 1484853 FI 2 safari f onclick
0 0 0 0 2017-05-11 1106581 1428084 NC 5 chrome f onclick
11 0 0 0 2017-05-10 1121522 1483861 CA 0 safari f onclick
1 0 0 0 2017-05-16 593365 1380410 AT 0 opera f onclick
15 0 0 0 2017-05-15 1144886 1461468 DO 1 chrome f onclick
2 0 0 0 2017-05-13 1078334 1341585 AE 0 chrome f onclick
16 0 0 0 2017-05-15 1019754 1459912 IN 3 chrome f onclick
0 0 0 0 2017-05-12 864823 1477867 BH 0 chrome f onclick
2 0 0 0 2017-05-13 429717 1253203 LK 2 chrome f onclick
12 0 0 0 2017-05-17 864823 1417563 MA 0 firefox f onclick
0 0 0 0 2017-05-11 835794 1467343 LK 0 chrome f onclick
7 0 0 0 2017-05-17 635070 1478598 IT 0 safari f onclick
1 0 0 0 2017-05-16 847358 1474978 BE 3 firefox f onclick
1 0 0 0 2017-05-12 1106581 1406103 FR 5 ie f onclick
1 0 0 0 2017-05-11 752709 1462238 MY 11 opera_mini f onclick
0 0 0 0 2017-05-17 299399 1454384 PH 1 chrome f onclick
1 0 0 0 2017-05-14 1041293 1351660 AU 0 chrome f onclick
17 0 0 0 2017-05-16 1062802 1493244 CA 0 edge f onclick
2 0 0 0 2017-05-11 894882 1225310 HT 0 chrome f onclick
4 0 0 0 2017-05-13 916307 1486872 CH 10 safari f onclick
3 0 0 0 2017-05-15 710441 1467519 AT 1 ie f onclick
1 0 0 0 2017-05-16 63230 1391576 YE 5 chrome f onclick
0 0 0 0 2017-05-17 1094155 1452720 NL 6 edge f onclick
2 0 0 0 2017-05-16 916307 1158534 KW 3 ie f onclick
6 0 0 0 2017-05-11 710441 1448842 PR 30 chrome f onclick
2 0 0 0 2017-05-15 1138353 1489678 MY 0 samsung f onclick
1 0 0 0 2017-05-15 762488 1391576 JM 0 chrome f onclick
4 0 0 0 2017-05-12 1006044 1279422 MY 2 uc f onclick
1 0 0 0 2017-05-14 1175359 1482312 AE 1 firefox f onclick
1 0 0 0 2017-05-14 1108546 1401415 US 2 chrome f onclick
1 0 0 0 2017-05-17 513092 1100598 PE 1 chrome f onclick
1 0 0 0 2017-05-11 1186704 1460012 IN 0 ie f onclick
2 0 0 0 2017-05-17 916307 1253203 UG 0 chrome f onclick
2 0 0 0 2017-05-12 1078334 1225310 JM 26 chrome f onclick
7 0 0 0 2017-05-13 429717 1394399 US 3 edge f onclick
1 0 0 0 2017-05-15 710441 1450253 DE 4 ie f onclick
6 0 0 0 2017-05-15 478410 1461734 CH 0 chrome f onclick
1 0 0 0 2017-05-14 478410 1340292 EC 14 chrome f onclick
1 0 0 0 2017-05-10 916307 1158078 ZA 0 chrome f onclick
1 0 0 0 2017-05-16 1181186 1467859 DE 4 chrome f onclick
1 0 0 0 2017-05-15 1175359 1475295 IN 13 chrome f onclick
1 0 0 0 2017-05-13 1019754 1319057 ZA 12 chrome f onclick
1 0 0 0 2017-05-11 593365 1073423 US 0 firefox f onclick
7 0 0 0 2017-05-13 340505 1450355 ZA 0 firefox f onclick
0 0 0 0 2017-05-17 478410 1372812 US 8 native f onclick
2 0 0 0 2017-05-16 916307 1468922 PL 2 safari f onclick
1 0 0 0 2017-05-16 1019754 1391581 TN 1 chrome f onclick
4 0 0 0 2017-05-15 593365 1332908 FR 14 chrome f onclick
0 0 0 0 2017-05-12 938076 1188475 MA 3 chrome f onclick
0 0 0 0 2017-05-12 1062804 1487549 DE 0 ie f onclick
25 0 0 0 2017-05-11 504479 868823 US 0 chrome f onclick
1 0 0 0 2017-05-14 1086822 1486889 NZ 0 chrome f onclick
5 0 0 0 2017-05-11 938076 1427800 MA 0 chrome f onclick
13 0 0 0 2017-05-13 710441 1483251 IQ 0 samsung f onclick
1 0 0 0 2017-05-15 762488 1488295 FR 0 samsung f onclick
1 0 0 0 2017-05-14 1131386 1467836 SI 1 chrome f onclick
3 0 0 0 2017-05-14 429717 1380410 ES 3 edge f onclick
1 0 0 0 2017-05-12 1188683 1481955 GB 6 safari f onclick
1 0 0 0 2017-05-14 881548 1484473 ZA 5 chrome f onclick
1 0 0 0 2017-05-17 1078334 1493732 GB 0 fb f onclick
4 0 0 0 2017-05-15 843753 1491128 HR 0 chrome f onclick
1 0 0 0 2017-05-13 635070 1486872 IE 3 safari f onclick
0 0 0 0 2017-05-13 1078334 1308817 IL 4 chrome f onclick
1 0 0 0 2017-05-12 1078334 1480058 TW 0 ie f onclick
10 0 0 0 2017-05-17 33771 1493463 US 2 safari f onclick
1 0 0 0 2017-05-17 1078334 1341999 PS 21 safari f onclick
1 0 0 0 2017-05-12 1181186 1474695 IQ 6 chrome f onclick
15 0 0 0 2017-05-11 881548 1408062 ID 0 chrome f onclick
2 0 0 0 2017-05-17 429717 1408302 AT 12 native f onclick
2 0 0 0 2017-05-15 1078334 1452725 US 4 edge f onclick
1 0 0 0 2017-05-17 1188683 1486834 SG 4 chrome f onclick
0 0 0 0 2017-05-15 938076 1452559 KW 1 ie f onclick
1 0 0 0 2017-05-13 429717 980751 HK 10 edge f onclick
1 0 0 0 2017-05-13 1188683 1419471 DE 1 chrome f onclick
0 0 0 0 2017-05-17 1175359 1489243 AR 3 samsung f onclick
2 0 0 0 2017-05-13 881548 1384271 EG 0 chrome f onclick
20 0 0 0 2017-05-12 1078334 1432488 TT 2 chrome f onclick
1 0 0 0 2017-05-13 63230 1454045 MA 11 firefox f onclick
2 0 0 0 2017-05-16 1086822 1427572 CN 0 chrome f onclick
1 0 0 0 2017-05-11 535061 1421003 ID 10 opera_mini f onclick
4 0 0 0 2017-05-14 63230 1368732 SA 27 firefox f onclick
0 0 0 0 2017-05-13 1078334 1471749 VN 5 safari f onclick
1 0 0 0 2017-05-17 1159446 1431173 OM 4 native f onclick
1 0 0 0 2017-05-12 916307 1319056 EE 30 chrome f onclick
1 0 0 0 2017-05-16 919358 1188475 PK 1 chrome f onclick
1 0 0 0 2017-05-16 710441 1328187 ZW 7 firefox f onclick
5 0 0 0 2017-05-17 635070 1491632 JP 1 chrome f onclick
1 0 0 0 2017-05-11 429717 1225310 BH 10 safari f onclick
2 0 0 0 2017-05-15 1106581 1481285 PF 2 chrome f onclick
0 0 0 0 2017-05-14 1131575 1377692 AE 2 samsung f onclick
0 0 0 0 2017-05-13 504479 1477185 FI 0 edge f onclick
0 0 0 0 2017-05-13 894882 1363843 IN 1 chrome f onclick
30 0 0 0 2017-05-16 769152 1478830 IN 2 uc f onclick
2 0 0 0 2017-05-16 1131386 1491934 MX 0 edge f onclick
1 0 0 0 2017-05-11 752709 1471749 DZ 28 uc f onclick
137 0 0 0 2017-05-11 1144886 1486270 US 0 chrome f onclick
14 0 0 0 2017-05-16 471151 1358780 ES 1 ie f onclick
0 0 0 0 2017-05-11 935696 1130452 AR 4 firefox f onclick
3 0 0 0 2017-05-17 663781 1495340 AZ 0 chrome f onclick
2 0 0 0 2017-05-15 634917 1486333 PH 0 safari t onclick
0 0 0 0 2017-05-10 1078334 1482555 GY 0 safari f onclick
19 0 0 0 2017-05-12 437742 1089115 EG 2 chrome f onclick
11 0 0 0 2017-05-15 1188683 1481293 TN 7 chrome f onclick
0 0 0 0 2017-05-14 429717 1058901 HT 0 ie f onclick
0 0 0 0 2017-05-13 1159446 1475268 ZW 1 chrome f onclick
2 0 0 0 2017-05-16 1181186 1480031 CU 2 chrome f onclick
1 0 0 0 2017-05-14 452300 1181822 CO 13 chrome f onclick
2 0 0 0 2017-05-17 710441 1471749 TR 0 uc f onclick
1 0 0 0 2017-05-12 1015084 1460415 OM 0 chrome f onclick
2 0 0 0 2017-05-14 975559 955929 US 2 native f onclick
0 0 0 0 2017-05-12 1131575 1143501 CZ 4 chrome f onclick
1 0 0 0 2017-05-12 1019754 1463882 QA 29 firefox f onclick
0 0 0 0 2017-05-14 1144404 1480820 ES 0 edge f onclick
4 0 0 0 2017-05-16 593365 1488263 CA 0 samsung f onclick
1 0 0 0 2017-05-10 100386 1483242 DE 0 firefox f onclick
1 0 0 0 2017-05-17 334661 1461994 BA 0 chrome f onclick
1 0 0 0 2017-05-13 1106900 1475841 SE 13 safari t onclick
5 0 0 0 2017-05-12 1078261 1450934 GB 2 chrome f onclick
1 0 0 0 2017-05-12 429717 1327466 GY 23 safari f onclick
0 0 0 0 2017-05-15 762488 1454045 NP 1 firefox f onclick
0 0 0 0.520599008 2017-05-12 2886 1490014 CH 0 - f onclick
10 0 0 0 2017-05-15 1193757 1455956 PT 0 chrome f onclick
1 0 0 0 2017-05-17 653595 1481293 JM 2 firefox f onclick
30 0 0 0 2017-05-10 1181186 1486343 NI 0 chrome f onclick
7 0 0 0 2017-05-13 1175359 1436454 US 0 chrome f onclick
1 0 0 0 2017-05-13 1188683 1471749 GB 13 chrome f onclick
3 0 0 0 2017-05-15 1188683 1225310 MR 30 chrome f onclick
45 0 0 0 2017-05-14 184394 980751 KZ 0 yandex f onclick
1 0 0 0 2017-05-17 578372 1376369 MX 0 firefox f onclick
56 0 0 0 2017-05-14 1181186 1363843 PS 4 chrome f onclick
1 0 0 0 2017-05-16 33771 1493928 IE 0 native f onclick
2 0 0 0 2017-05-12 100386 1483601 IN 12 samsung f onclick
4 0 0 0 2017-05-14 429717 1157178 KE 4 firefox f onclick
1 0 0 0 2017-05-11 374450 1459916 ID 0 firefox f onclick
1 0 0 0 2017-05-15 916307 1364512 SE 23 firefox f onclick
6 0 0 0 2017-05-14 1019754 1454074 PT 4 chrome f onclick
33 0 0 0 2017-05-17 864823 1491388 AE 0 ie f onclick
4 0 0 0 2017-05-14 1171785 1380410 TW 0 firefox f onclick
4 0 0 0 2017-05-14 1138353 1467868 ID 1 firefox f onclick
1 0 0 0 2017-05-15 2886 1491315 EG 0 firefox f onclick
15 0 0 0 2017-05-13 1188683 1381837 SA 30 chrome f onclick
0 0 0 0 2017-05-13 1193757 1436979 FR 0 edge f onclick
1 0 0 0 2017-05-16 710441 1479924 LK 0 samsung f onclick
3 0 0 0 2017-05-10 916307 1480469 CA 0 chrome f onclick
1 0 0 0 2017-05-11 762488 1485364 BR 3 native f onclick
0 0 0 0 2017-05-11 1062804 1474978 AE 0 firefox f onclick
1 0 0 0 2017-05-16 663781 1461994 UA 0 ie f onclick
1 0 0 0 2017-05-14 752709 1225310 NP 7 chrome f onclick
49 0 0 0 2017-05-12 452300 1428068 VN 5 chrome f onclick
1 0 0 0 2017-05-14 752709 1471749 MA 19 native f onclick
4 0 0 0 2017-05-15 916307 1475490 FI 1 firefox f onclick
18 0 0 0 2017-05-15 1166503 1157608 BR 0 chrome f onclick
0 0 0 0 2017-05-12 63230 1480031 MT 0 chrome f onclick
1 0 0 0 2017-05-14 710441 1244231 SK 12 firefox f onclick
2 0 0 0 2017-05-11 1049110 1480833 KR 0 chrome f onclick
3 0 0 0 2017-05-16 1181186 1308817 GY 10 chrome f onclick
1 0 0 0 2017-05-16 1188683 1380413 EG 4 ie f onclick
0 0 0 0 2017-05-11 762488 1483429 CZ 0 samsung f onclick
1 0 0 0 2017-05-14 1131386 1481292 SK 1 safari f onclick
1 0 0 0 2017-05-13 1086822 1475489 FR 0 chrome f onclick
1 0 0 0 2017-05-10 1094155 1485758 GB 0 samsung f onclick
1 0 0 0 2017-05-13 1131575 1426304 AX 2 safari f onclick
0 0 0 0 2017-05-16 843753 1365575 BB 0 chrome f onclick
4 0 0 0 2017-05-14 1078265 1478938 DE 0 firefox f onclick
0 0 0 0 2017-05-14 710441 1446396 GT 2 chrome f onclick
0 0 0 0 2017-05-11 1131575 1150832 CH 3 chrome f onclick
3 0 0 0 2017-05-13 916307 1441656 RU 3 chrome f onclick
1 0 0 0 2017-05-14 710441 1482555 SN 1 safari f onclick
0 0 0 0 2017-05-13 299399 1472308 MF 2 chrome f onclick
55 0 0 0 2017-05-15 1159446 1473307 SA 6 chrome f onclick
0 0 0 0 2017-05-12 1144404 1308817 VU 0 chrome f onclick
0 0 0 0 2017-05-12 710441 1297875 NZ 2 chrome f onclick
9 0 0 0 2017-05-17 1094155 1491126 JP 0 firefox f onclick
1 0 0 0 2017-05-16 2886 1312526 DZ 4 firefox f onclick
1 0 0 0 2017-05-11 299399 1381410 UA 5 chrome f onclick
1 0 0 0 2017-05-13 710441 1471749 IS 7 safari f onclick
3 0 0 0 2017-05-16 478410 1461994 CZ 2 firefox f onclick
53 0 0 0 2017-05-15 452300 1143501 IQ 11 chrome f onclick
1 0 0 0 2017-05-17 299399 1479987 VE 13 chrome f onclick
0 0 0 0 2017-05-15 869318 1490130 IR 0 safari f onclick
163 0 0 0 2017-05-14 1181186 1487191 LT 0 chrome f onclick
3 0 0 0 2017-05-15 429717 1476024 PH 5 safari f onclick
0 0 0 0 2017-05-15 1187136 1477142 AU 0 safari f onclick
3 0 0 0 2017-05-16 759991 1408302 AT 6 safari f onclick
0 0 0 0 2017-05-13 1138353 1456220 PK 0 ie f onclick
1 0 0 0 2017-05-12 63230 1267480 VN 1 firefox f onclick
2 0 0 0 2017-05-16 184394 1360620 RU 3 chrome f onclick
28 0 0 0 2017-05-11 1144404 1486796 PL 0 fb f onclick
2 0 0 0 2017-05-13 504479 1209256 US 29 edge f onclick
1 0 0 0 2017-05-17 1078334 1380698 TH 0 samsung f onclick
1 0 0 0 2017-05-17 710441 1225310 EG 17 ie f onclick
3 0 0 0 2017-05-16 653595 1491741 US 4 safari f onclick
1 0 0 0 2017-05-17 359660 1483456 CZ 3 safari f onclick
0 0 0 0 2017-05-11 1106900 1312061 US 0 firefox f onclick
1 0 0 0 2017-05-16 478410 1362428 BR 26 chrome f onclick
0 0 0 0 2017-05-13 1094155 1443653 AU 4 chrome f onclick
1 0 0 0 2017-05-17 716552 1327943 IL 13 safari t onclick
2 0 0 0 2017-05-11 1094155 1471749 NP 14 chrome f onclick
1 0 0 0 2017-05-14 759991 1471749 MU 2 chrome f onclick
1 0 0 0 2017-05-16 1144886 1319056 BF 3 chrome f onclick
2 0 0 0 2017-05-11 710441 1358780 GB 13 edge f onclick
1 0 0 0 2017-05-14 1188683 1443344 OM 0 chrome f onclick
1 0 0 0 2017-05-16 1175359 955929 US 11 firefox f onclick
0 0 0 0 2017-05-10 593365 1482382 US 0 chrome f onclick
0 0 0 0 2017-05-12 1138353 1467861 AE 0 chrome f onclick
0 0 0 0 2017-05-16 184394 1461994 AO 1 chrome f onclick
2 0 0 0 2017-05-13 63230 1392260 RU 11 chrome f onclick
10 0 0 0 2017-05-11 1187136 1319057 ZA 0 chrome t onclick
16 0 0 0 2017-05-16 478410 1389059 SK 1 chrome f onclick
0 0 0 0 2017-05-10 1144886 1468492 IQ 1 chrome f onclick
1 0 0 0 2017-05-15 1154054 1453378 IL 1 chrome f onclick
1 0 0 0 2017-05-12 710441 1448842 SG 7 samsung f onclick
1 0 0 0 2017-05-12 1062802 1488924 DE 0 opera f onclick
5 0 0 0 2017-05-11 1062953 1253203 MQ 3 chrome f onclick
6 0 0 0 2017-05-12 3571 1340024 MA 0 chrome f onclick
2 0 0 0 2017-05-17 759991 1461994 GD 1 chrome f onclick
0 0 0 0 2017-05-15 429717 1480873 GB 0 firefox f onclick
1 0 0 0 2017-05-14 1078261 1341631 AT 1 edge f onclick
1 0 0 0 2017-05-14 1094155 1439649 US 5 firefox f onclick
0 0 0 0 2017-05-11 938076 1407602 DZ 2 chrome f onclick
1 0 0 0 2017-05-14 359660 1465518 KW 14 chrome f onclick
1 0 0 0 2017-05-12 374450 1483722 NG 0 uc f onclick
3 0 0 0 2017-05-13 1131386 1452160 US 0 firefox f onclick
0 0 0 0 2017-05-12 1121522 1483000 NP 1 safari f onclick
1 0 0 0 2017-05-17 299399 1369127 KZ 10 chrome f onclick
10 0 0 0 2017-05-13 429717 1467836 MO 2 chrome f onclick
1 0 0 0 2017-05-14 1041293 1455670 FI 0 chrome f onclick
6 0 0 0 2017-05-16 752709 1493715 IR 0 uc f onclick
1 0 0 0 2017-05-17 710441 1461734 NZ 6 edge f onclick
6 0 0 0 2017-05-15 1138353 1486170 US 0 chrome f onclick
0 0 0 0 2017-05-15 1039081 1480042 PR 0 chrome f onclick
17 0 0 0 2017-05-13 710441 1310812 EG 9 chrome f onclick
4 0 0 0 2017-05-16 1106581 1461994 HU 7 chrome f onclick
21 0 0 0 2017-05-12 452300 1369127 GE 2 chrome f onclick
1 0 0 0 2017-05-17 296416 1432830 LB 8 samsung f onclick
3 0 0 0 2017-05-12 1148958 1378703 QA 0 opera_mini t onclick
34 0 0 0 2017-05-14 1175359 1416444 TR 4 safari f onclick
3 0 0 0 2017-05-13 864823 1257467 TR 0 chrome f onclick
0 0 0 0 2017-05-14 743805 1407602 PS 0 chrome f onclick
1 0 0 0 2017-05-12 1094155 1471749 PH 5 other f onclick
2 0 0 0 2017-05-15 593365 1297875 HU 2 ie f onclick
1 0 0 0 2017-05-13 394722 1059448 JP 0 firefox f onclick
1 0 0 0 2017-05-12 1033644 1317440 IN 1 opera_mini f onclick
1 0 0 0 2017-05-17 935696 1471827 IR 1 firefox f onclick
0 0 0 0 2017-05-14 1188683 1400891 US 3 chrome f onclick
2 0 0 0 2017-05-13 916307 1472308 MY 1 firefox f onclick
1 0 0 0 2017-05-15 1110275 1488181 IN 7 uc f onclick
9 0 0 0 2017-05-17 308635 1495051 TR 0 native f onclick
1 0 0 0 2017-05-17 504479 1362357 GE 20 chrome f onclick
26 0 0 0 2017-05-16 1175359 1344826 TR 6 chrome f onclick
4 0 0 0 2017-05-11 635070 1445612 AU 1 chrome f onclick
1 0 0 0 2017-05-15 184394 1209256 US 16 edge f onclick
0 0 0 0 2017-05-15 1078334 1438729 GB 1 safari f onclick
11 0 0 0 2017-05-12 33771 1151244 VE 0 chrome f onclick
3 0 0 0 2017-05-12 710441 1209310 OM 1 chrome f onclick
2 0 0 0 2017-05-16 437742 1183686 PL 2 firefox f onclick
35 0 0 0 2017-05-17 471151 1474772 DZ 4 opera f onclick
1 0 0 0 2017-05-15 1062953 1310812 EG 1 chrome f onclick
12 0 0 0 2017-05-16 1159446 1471749 AE 1 chrome f onclick
6 0 0 0 2017-05-14 593365 1048643 RE 30 chrome f onclick
1 0 0 0 2017-05-12 212967 1454045 SA 0 firefox f onclick
1 0 0 0 2017-05-11 1019754 1388156 NO 2 chrome f onclick
0 0 0 0 2017-05-17 743805 1425696 US 1 chrome f onclick
1 0 0 0 2017-05-14 429717 1284628 DZ 13 ie f onclick
1 0 0 0 2017-05-11 916307 1477142 GB 3 edge f onclick
1 0 0 0 2017-05-15 1041293 1377434 FI 0 chrome f onclick
86 0 0 0 2017-05-17 894882 1253202 ID 0 firefox f onclick
0 0 0 0 2017-05-14 798213 1480414 IT 0 chrome f onclick
0 0 0 0 2017-05-12 1015123 1381531 TR 0 samsung f onclick
1 0 0 0 2017-05-16 759991 1469777 IL 21 safari f onclick
1 0 0 0 2017-05-17 635070 1481330 JP 3 firefox f onclick
1 0 0 0 2017-05-16 839950 1371237 NP 0 chrome f onclick
0 0 0 0 2017-05-15 839950 1090151 RS 1 ie f onclick
3 0 0 0 2017-05-12 1078334 1471749 DZ 2 safari f onclick
3 0 0 0 2017-05-13 710441 1410899 EG 14 firefox f onclick
4 0 0 0 2017-05-15 2886 1471027 BR 1 chrome f onclick
1 0 0 0 2017-05-16 2886 1415357 CZ 1 firefox f onclick
1 0 0 0 2017-05-12 847358 1483312 FR 1 ie f onclick
1 0 0 0 2017-05-11 429717 1473307 NL 6 edge f onclick
0 0 0 0 2017-05-12 1094155 1428070 OM 1 chrome f onclick
7 0 0 0 2017-05-17 452300 1181822 NG 0 chrome f onclick
4 0 0 0 2017-05-13 752709 1471749 TJ 20 opera_mini f onclick
1 0 0 0 2017-05-11 916307 1410939 HR 1 safari f onclick
1 0 0 0 2017-05-17 452300 1388243 IN 0 chrome f onclick
5 0 0 0 2017-05-17 1078334 1469777 IL 5 safari f onclick
0 0 0 0 2017-05-16 1062953 1382539 NO 0 ie f onclick
0 0 0 0 2017-05-11 710441 1428086 ME 0 chrome f onclick
3 0 0 0 2017-05-13 1041293 1467849 MA 0 firefox f onclick
1 0 0 0 2017-05-14 513092 1351499 MX 4 firefox f onclick
1 0 0 0 2017-05-13 1094155 1383866 PK 2 chrome f onclick
2 0 0 0 2017-05-14 299399 1475930 PL 6 chrome f onclick
5 0 0 0 2017-05-14 935696 1464322 IT 11 chrome f onclick
1 0 0 0 2017-05-12 635070 1327864 SA 16 chrome f onclick
4 0 0 0 2017-05-14 1171785 1048741 ZA 5 chrome f onclick
0 0 0 0 2017-05-12 759991 1441755 IT 2 chrome f onclick
9 0 0 0 2017-05-11 1181186 1482076 ZA 0 chrome f onclick
1 0 0 0 2017-05-13 1175778 1458060 TN 0 chrome f onclick
1 0 0 0 2017-05-17 359660 1378339 ES 3 samsung f onclick
2 0 0 0 2017-05-15 1131575 1284847 KR 0 firefox f onclick
3 0 0 0 2017-05-14 710441 1458353 US 2 chrome f onclick
136 0 0 0 2017-05-14 2886 1480304 FR 3 chrome f onclick
5 0 0 0 2017-05-12 769152 1351604 US 2 uc f onclick
2 0 0 0 2017-05-16 184394 1489630 AL 0 chrome f onclick
70 0 0 0 2017-05-13 478410 1371237 BO 0 chrome f onclick
1 0 0 0 2017-05-16 299399 1341956 ZW 6 chrome f onclick
0 0 0 0 2017-05-13 359660 1391241 GR 0 samsung f onclick
1 0 0 0 2017-05-11 429717 1158898 OM 8 chrome f onclick
0 0 0 0 2017-05-16 710441 1293386 ES 4 chrome f onclick
0 0 0 0 2017-05-17 1078334 1467836 IQ 6 chrome f onclick
1 0 0 0 2017-05-13 759991 1430617 CR 1 safari f onclick
0 0 0 0 2017-05-14 835794 1471749 AU 0 safari f onclick
1 0 0 0 2017-05-11 1121522 1467868 HR 2 firefox f onclick
1 0 0 0 2017-05-12 635070 1355965 FR 26 chrome f onclick
8 0 0 0 2017-05-11 635070 1450222 GR 2 chrome f onclick
3 0 0 0 2017-05-12 1049110 1261722 US 5 chrome f onclick
1 0 0 0 2017-05-17 1144886 1319056 KY 17 chrome f onclick
1 0 0 0 2017-05-14 1078265 1487688 DE 1 ie f onclick
1 0 0 0 2017-05-14 1153514 1484188 NG 3 yandex f onclick
5 0 0 0 2017-05-11 429717 1147424 PT 1 chrome f onclick
2 0 0 0 2017-05-11 1131575 1287510 PH 9 samsung f onclick
1 0 0 0 2017-05-16 663781 1357041 FR 0 firefox f onclick
0 0 0 0 2017-05-16 635070 1466153 KW 8 chrome f onclick
1 0 0 0 2017-05-13 504479 980751 PT 13 firefox f onclick
13 0 0 0 2017-05-15 710441 1481952 GB 2 native f onclick
0 0 0 0 2017-05-10 1078334 1369964 AU 0 native f onclick
1 0 0 0 2017-05-17 1159446 1426830 SA 13 chrome f onclick
0 0 0 0 2017-05-17 894882 1403112 SI 1 edge f onclick
1 0 0 0 2017-05-17 635070 1477142 CA 12 chrome f onclick
2 0 0 0 2017-05-12 759991 1465506 CA 1 safari f onclick
0 0 0 0 2017-05-13 334661 1340292 PR 8 chrome f onclick
1 0 0 0 2017-05-16 340505 1471749 AL 1 other f onclick
0 0 0 0 2017-05-13 894882 1177467 MX 0 safari f onclick
1 0 0 0 2017-05-17 1078334 1467847 BE 1 ie f onclick
1 0 0 0 2017-05-13 710441 1364528 KE 1 ie f onclick
4 0 0 0 2017-05-12 299399 1335445 HR 6 chrome f onclick
25 0 0 0 2017-05-16 452300 1472308 BH 4 chrome f onclick
3 0 0 0 2017-05-12 710441 1253202 RO 4 firefox f onclick
1 0 0 0 2017-05-13 635070 1467861 PK 0 chrome f onclick
6 0 0 0 2017-05-12 1094155 1489779 US 0 chrome f onclick
0 0 0 0 2017-05-15 847358 1276937 DE 0 edge f onclick
0 0 0 0 2017-05-17 938076 1422176 DE 1 firefox f onclick
0 0 0 0 2017-05-17 429717 1417510 PR 5 ie f onclick
37 0 1 0.11 2017-05-13 308635 1486765 VN 0 uc f onclick
1 0 0 0 2017-05-15 1159446 1454081 BH 6 chrome f onclick
